fx(rel),fy(rel),skew,u,v
0.012603792845892713,0.02464719491232722,3.4482989957543806,7.20298600692386,0.9030985410544617
0.003160828917397339,0.023527682624510705,1.1464126785167432,4.128108887955988,1.2844472461608325
0.017286570296526405,0.007586130171142826,12.726400019839225,4.179706280677463,6.2801213272964045
0.006505700809111545,0.014917573310660827,1.775127108890365,0.7977901840190758,4.412315836150351
0.006646696640778714,0.0348798111761173,4.227213994542855,0.1058157028342146,2.9552339215355232
0.03302351710631069,0.0019466118935841906,0.03396690572268368,3.383250970009975,2.4835862448211095
0.0028821858926323784,0.00672550135513336,19.254139924272376,0.3050110801587096,0.6090555042282046
0.005309432583075591,0.0026475932128531667,0.9576826806445181,0.9350828338624259,6.850641423084682
0.004794899642969312,0.01913023181745848,12.474564127326284,1.1494564311697064,3.033150445744549
0.021267224126664132,0.020355596905787594,2.029439271812188,1.069329029801722,1.2143564976622105
