fx,fy,skew,u,v
1126.9264922941018,1123.4600409647246,306.42367131699046,-14.62846669884573,-17.415385495376405
1007.4235983801033,1139.2987340048223,7.575738859029635,-26.173662623625866,8.30704349171922
1126.4548519907369,1038.3345219400585,28.95672518086249,-29.26725773383144,22.641329268659817
999.9272531474938,956.1507353063267,-82.68447238279853,-20.913896441154115,-2.887946520047811
1143.7655635026128,1115.2635250004098,171.8747808240687,25.956128721308957,8.13885162861128
1087.7166349604497,1136.6618316920478,109.21559633186594,4.1180924689851395,0.9752136901142354
984.6620917233623,903.7972249496577,-11.126762538337017,-9.816934801943034,-3.193834015848959
951.6654576110801,1095.9616748990047,101.31410816568778,-19.493597558253796,14.688747895171634
994.5437701380657,934.4692329789183,64.29724682826584,16.89178125631829,-1.8531740465487156
1073.9810867177168,1084.1802437495028,-50.81954927986646,3.1333964462136383,2.6906164234261087
999.4357064949168,975.6420888808576,-17.784460636874616,7.003352370759297,-20.89603332140753
995.4024678094685,1038.7323056025882,-19.44034232861979,17.72282778408217,-8.47027224524758
1001.553986210659,979.4743693177891,14.658282738685866,20.559210227140937,28.419686550927896
937.5300517153736,938.5339713543275,10.815254123096926,-26.53939541509615,5.740399977088168
975.7652371409752,918.8577783584358,60.60560356584624,-0.6565583567968066,-10.632629930517309
986.4816036921476,1048.2851064173537,40.25873611009215,-11.980428630569909,6.267044583622025
1125.8821430175608,1087.7134201407116,-84.5218258195587,2.530085036999126,-14.014392616556236
974.4171336153473,1168.8983857210885,-17.17834075517754,-2.532265649027978,-10.843460477038551
1107.2902833777482,1177.7935432298204,-55.50170031822193,-10.928833621759264,22.299660355434963
916.9012725519613,1017.0265163884686,12.185512596127664,-2.59996980039713,-4.207622628641079
906.1120035166252,983.0550230179186,-203.31439431323528,-7.952013565352038,-5.2589624626865685
969.6285339904816,1101.415063673936,-158.52182180041322,8.114074242337765,4.26277536881275
1040.7838245570604,1162.2769696958217,-6.249630462616512,-7.283141881271933,21.281386949432214
1067.1281027542775,1032.0747110617926,24.997953729936796,-8.26304398416553,8.051445256625838
909.5143307150757,948.7271131641841,-47.74109482710081,-8.164395136644325,11.03574232496671
1096.993860407482,1038.0101446140904,33.55195797919143,4.275705882469132,-7.321332565415328
997.5735035275013,961.0242298373573,2.583251326272109,7.08720505830614,17.105165769363214
988.5927992106607,889.0906389289547,-37.06208606761333,5.000268156338886,13.610486063585595
1086.3249390694298,1109.5609709122505,27.07012765781875,-26.123458334334426,-20.186397072734437
1073.9743521431333,1000.5067149325582,33.25489459421493,6.41094896344665,1.2945393904665037
1104.2362085389839,1063.6118393713027,88.97961492848239,-12.838701916493653,-21.917265259610552
910.786640305955,1152.0453312151221,-24.55448039912304,-11.868493651201822,5.695398839626854
962.1659221985788,984.2392125972137,-50.84344635867802,-6.260960561301761,21.108507842348004
1072.1755482304845,945.9434498894133,15.132667936192334,-6.383802400334411,-17.132241633016882
935.9161999747705,886.995764228946,68.33914294051141,-16.840837813307964,-26.417545270648958
1024.3493411101838,944.8554133767611,-73.57408061152672,1.8918625777518656,-16.946218107092154
982.0435901128202,984.9255650395378,31.48360731345816,10.430774950456843,-2.110233173242787
971.1593141098274,983.6317927655006,-19.209875635511523,1.896994854312601,0.5216560794804389
997.2427878618009,980.4394173163763,-131.36213657001198,10.637255663183774,12.896284954310774
1060.6438146722426,1052.187695653321,19.379931118201885,-8.720127039754722,-11.395023316934012
966.5133823873915,1022.3704983025646,-92.94359726972309,19.09432661598836,0.9378379915887288
1066.6801946970127,888.9547540754854,-20.74647418332697,3.565758802112818,15.062465877053848
967.8081102314529,1031.9711995063763,103.20952616075851,5.1588488673405495,0.45565823362166163
1044.943420108903,866.029387624827,39.00568603476973,14.946879270225718,18.770468846135223
903.4490497763429,977.8047325858788,-18.398293359840654,12.380395327755439,-0.43713472664289105
987.5237559833622,930.2867740208783,28.22333936540027,14.136786252837242,-19.475720299790677
916.4392108936443,1008.7836160970103,26.937071782892456,1.828861259607116,6.369473503902027
1036.0186938994334,1096.7467702538927,-169.07030998767016,-22.175719507551992,-22.897044805575668
999.6992783574276,1080.3810602333485,80.0742872679712,7.913437313023023,-14.261001177820102
1045.8328118754878,1008.4016146303862,-28.108307995910053,11.281294003438768,-21.925296502510424
